firm_id,firm_name,razon_social,firm_type,registry_rubros,products_text,classification,code,code_label,in_opex,opex_line,opex_line_name,attribution_type,confidence,evidence,source_url
3142,VG AGRONEGOCIOS - FAMILIA GIORDANA OLIVARES,VG S.A.,goods,Aceites; Aceitunas; Cereales; Hortalizas / Legumbres / Hierbas,GARBANZO; MAÍZ; SOJA; ACEITE DE OLIVA EXTRA VIRGEN; ACEITUNA,HS4,1005,,yes,106B,Maíz,clean,high,keyword 'maíz' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3142
3142,VG AGRONEGOCIOS - FAMILIA GIORDANA OLIVARES,VG S.A.,goods,Aceites; Aceitunas; Cereales; Hortalizas / Legumbres / Hierbas,GARBANZO; MAÍZ; SOJA; ACEITE DE OLIVA EXTRA VIRGEN; ACEITUNA,HS4,1201,,yes,107A,Soja,clean,high,keyword 'soja' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3142
3142,VG AGRONEGOCIOS - FAMILIA GIORDANA OLIVARES,VG S.A.,goods,Aceites; Aceitunas; Cereales; Hortalizas / Legumbres / Hierbas,GARBANZO; MAÍZ; SOJA; ACEITE DE OLIVA EXTRA VIRGEN; ACEITUNA,HS4,1509,,yes,208Z,Resto grasas y aceites,resto,high,keyword 'aceite de oliva' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3142
3142,VG AGRONEGOCIOS - FAMILIA GIORDANA OLIVARES,VG S.A.,goods,Aceites; Aceitunas; Cereales; Hortalizas / Legumbres / Hierbas,GARBANZO; MAÍZ; SOJA; ACEITE DE OLIVA EXTRA VIRGEN; ACEITUNA,HS4,0713,,yes,104C,Legumbres,clean,high,keyword 'porotos' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3142
3142,VG AGRONEGOCIOS - FAMILIA GIORDANA OLIVARES,VG S.A.,goods,Aceites; Aceitunas; Cereales; Hortalizas / Legumbres / Hierbas,GARBANZO; MAÍZ; SOJA; ACEITE DE OLIVA EXTRA VIRGEN; ACEITUNA,HS4,2005,,yes,210Z,"Resto preparados de legumbres, hortalizas y frutas",resto,high,keyword 'oliva' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3142
3108,VIALE ORIHUELA SAS,VIALE ORIHUELA S.A.S,goods,Cereales; Hortalizas / Legumbres / Hierbas,PAPA; TRIGO; MAÍZ,HS4,1001,,yes,106A,Trigo,clean,high,keyword 'trigo' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3108
3108,VIALE ORIHUELA SAS,VIALE ORIHUELA S.A.S,goods,Cereales; Hortalizas / Legumbres / Hierbas,PAPA; TRIGO; MAÍZ,HS4,1005,,yes,106B,Maíz,clean,high,keyword 'maíz' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3108
3108,VIALE ORIHUELA SAS,VIALE ORIHUELA S.A.S,goods,Cereales; Hortalizas / Legumbres / Hierbas,PAPA; TRIGO; MAÍZ,HS4,0701,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'papa' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3108
4365,VICINO SOFTWARE,VICINO SOFTWARE FACTORY S.A.S.,service,"E-Commerce / Hosting / Internet de las cosas; I+D, Consultores; Internacionalización de Educación; Software y Tecnología",DESARROLLO DE SOFTWARE; COMERCIO ELECTRÓNICO; EDUCACIÓN A DISTANCIA; OUTSOURCING,EBOPS,SI.4,Computer services (e-commerce/hosting/IoT),n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Computer services (e-commerce/hosting/IoT)),https://www.exportadoresdecordoba.com/single.php?search=4365
3258,VIEL AGROGLOBAL,CEREALES VIEL S.A.,goods,Hortalizas / Legumbres / Hierbas,GARBANZO; GARBANZO PARTIDO; POROTO MUNG; POROTO NEGRO; POROTO ALUBIA,HS4,0713,,yes,104C,Legumbres,clean,high,keyword 'GARBANZO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3258
4540,VIPPINN,CORE CONSULTING S.A.,service,"I+D, Consultores; Software y Tecnología",DESARROLLO DE SOFTWARE; CONSULTORÍA DE TECNOLOGÍA; SOLUCIONES SAP,EBOPS,SJ.241,R&D services and consulting,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (R&D services and consulting),https://www.exportadoresdecordoba.com/single.php?search=4540
5113,VISTAGUAY,VISTAGUAYTECH S.A.S.,service,Agtech,PLATAFORMA INTEGRAL DE PROCESAMIENTO DE IMÁGENES DE DRONES,EBOPS,SI.4,Computer services (agtech),n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Computer services (agtech)),https://www.exportadoresdecordoba.com/single.php?search=5113
2843,VITOPEL ARGENTINA SA,VITOPEL ARGENTINA SOCIEDAD ANONIMA,goods,Plásticos y Derivados,FILM DE POLIPROPILENO BIORIENTADO,HS4,3923,,yes,303,Materias plásticas y sus manufacturas,broad-chapter,high,keyword 'FILM' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2843
2843,VITOPEL ARGENTINA SA,VITOPEL ARGENTINA SOCIEDAD ANONIMA,goods,Plásticos y Derivados,FILM DE POLIPROPILENO BIORIENTADO,HS4,3901,,yes,303,Materias plásticas y sus manufacturas,broad-chapter,high,keyword 'POLIPROPILENO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2843
5117,VIVI POZZEBÓN,POZZEBON VIVIANA MERCEDES,service,"Internacionalización de Educación; Servicios Recreativos, Culturales y Deportivos",SHOW DE VIVI POZZEBÓN; ESCUELA INTERNACIONAL DE TAMBORERAS; FESTIVAL TAMBORERAS,EBOPS,SK,"Personal, cultural, recreational",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Personal, cultural, recreational)",https://www.exportadoresdecordoba.com/single.php?search=5117
3665,VMZ CUERO ARGENTINO,VICTOR MANUEL ZAVALA S A,goods,Pieles y cueros,CUEROS VACUNOS CURTIDOS CON PELO; CUEROS OVINOS,HS4,4104,,no (confidential),29899,Manufacturas de origen agropecuario (confidencial),confidential,high,keyword 'CUERO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3665
1839,VOLKSWAGEN,VOLKSWAGEN ARGENTINA S A,goods,Transporte terrestre y Partes,TRANSMISIÓN DE VELOCIDAD; PARTES DE TRANSMISIÓN DE VELOCIDAD,HS4,8708,,yes,313BC,Partes y piezas de vehículos y tractores,named-aggregate,high,keyword 'TRANSMISIÓN' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=1839
2115,VULCANO,VULCANO SA,goods,Máquinas y Aparatos; Metales y sus manufacturas; Plásticos y Derivados,SKIMMERS O ASPIRADOR DE SUPERFICIE; ESCALERAS; ELECTROBOMBAS PARA PISCINAS E HIDROMASAJES; FILTROS PARA PISCINA,HS4,8413,,yes,312AB,"Bombas, motobombas, turbobombas y partes",named-aggregate,high,keyword 'bombas' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2115
2013,VULCANO / VULLETIC,FENOGLIO Y CAPELLO SRL,mixed,Eléctrico y Electrónico; Herramientas; Maquinaria agrícola y partes; Software y Tecnología,APP Y SOFTWARE DE GESTIÓN DE CARGADORES DE AUTOS ELÉCTRICOS; PULVERIZADOR ARRASTRE; BOMBAS PARA ENGRASE; CARGADORES PARA AUTOS ELÉCTRICOS DOMÉSTICO Y COMERCIAL,HS4,8413,,yes,312AB,"Bombas, motobombas, turbobombas y partes",named-aggregate,high,keyword 'BOMBAS' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2013
2013,VULCANO / VULLETIC,FENOGLIO Y CAPELLO SRL,mixed,Eléctrico y Electrónico; Herramientas; Maquinaria agrícola y partes; Software y Tecnología,APP Y SOFTWARE DE GESTIÓN DE CARGADORES DE AUTOS ELÉCTRICOS; PULVERIZADOR ARRASTRE; BOMBAS PARA ENGRASE; CARGADORES PARA AUTOS ELÉCTRICOS DOMÉSTICO Y COMERCIAL,EBOPS,SI,"Telecommunications, computer, information",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Telecommunications, computer, information)",https://www.exportadoresdecordoba.com/single.php?search=2013
3843,WALPAL PLASTICOS,WALPAL S.A,mixed,Diseño Industrial; Maquinaria agrícola y partes,PIEZAS A MEDIDA; PARTES DE MÁQUINAS PARA LA PREPARACIÓN O EL TRABAJO DEL SUELO; REPUESTOS DE COSECHADORAS DE PLASTICO COMBINADO CON HIERRO; REPUESTOS DE MOLINETES DE COSECHADORAS Y PLACAS PARA SEMBRADORA,HS4,8432,,yes,312AL,Otras máquinas y aparatos mecánicos,broad-chapter,high,keyword 'SEMBRADORA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3843
3843,WALPAL PLASTICOS,WALPAL S.A,mixed,Diseño Industrial; Maquinaria agrícola y partes,PIEZAS A MEDIDA; PARTES DE MÁQUINAS PARA LA PREPARACIÓN O EL TRABAJO DEL SUELO; REPUESTOS DE COSECHADORAS DE PLASTICO COMBINADO CON HIERRO; REPUESTOS DE MOLINETES DE COSECHADORAS Y PLACAS PARA SEMBRADORA,EBOPS,SJ.234,"Architectural, engineering, technical (industrial design)",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Architectural, engineering, technical (industrial design))",https://www.exportadoresdecordoba.com/single.php?search=3843
4796,WECO ART,WECO ART S.A.,service,E-Commerce / Hosting / Internet de las cosas; Producciones Audiovisuales,MARKETPLACE DE ARTE; PRODUCCIÓN AUDIOVISUAL,EBOPS,SI.4,Computer services (e-commerce/hosting/IoT),n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Computer services (e-commerce/hosting/IoT)),https://www.exportadoresdecordoba.com/single.php?search=4796
4624,WETALENT,WETALENT S.A.S.,service,"I+D, Consultores; Internacionalización de Educación",DESARROLLO DE CURSOS ONLINE; CONSULTORÍA EN EDUCACIÓN A DISTANCIA,EBOPS,SJ.241,R&D services and consulting,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (R&D services and consulting),https://www.exportadoresdecordoba.com/single.php?search=4624
4586,WIIDEM,DAT SOLUTIONS S.A.S.,service,Software y Tecnología,WIIDEM,EBOPS,SI,"Telecommunications, computer, information",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Telecommunications, computer, information)",https://www.exportadoresdecordoba.com/single.php?search=4586
4332,WILAB,SINGULARITY CLOUD S.A.S.,service,Software y Tecnología,PLATAFORMA LOT WILAB; DATA ANALYTICS,EBOPS,SI,"Telecommunications, computer, information",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Telecommunications, computer, information)",https://www.exportadoresdecordoba.com/single.php?search=4332
5513,WILBEY TENSOACTIVOS ARGENTINOS SRL,WILBEY TENSOACTIVOS ARGENTINOS S.R.L.,goods,Aceites esenciales y resinoides; Alimentación animal; Alimentos Orgánicos,OLEÍNA VEGETAL; LECITINA DE SOJA EN POLVO; LECITINA DE GIRASOL FLUIDA; LECITINA DE GIRASOL GRANULADA; LECITINA DE SOJA GRANULADA; LECITINA DE SOJA FLUIDA; LECITINA DE GIRASOL EN POLVO,HS4,1201,,yes,107A,Soja,clean,high,keyword 'SOJA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5513
5513,WILBEY TENSOACTIVOS ARGENTINOS SRL,WILBEY TENSOACTIVOS ARGENTINOS S.R.L.,goods,Aceites esenciales y resinoides; Alimentación animal; Alimentos Orgánicos,OLEÍNA VEGETAL; LECITINA DE SOJA EN POLVO; LECITINA DE GIRASOL FLUIDA; LECITINA DE GIRASOL GRANULADA; LECITINA DE SOJA GRANULADA; LECITINA DE SOJA FLUIDA; LECITINA DE GIRASOL EN POLVO,HS4,1206,,yes,107B,Girasol,clean,high,keyword 'GIRASOL' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5513
5513,WILBEY TENSOACTIVOS ARGENTINOS SRL,WILBEY TENSOACTIVOS ARGENTINOS S.R.L.,goods,Aceites esenciales y resinoides; Alimentación animal; Alimentos Orgánicos,OLEÍNA VEGETAL; LECITINA DE SOJA EN POLVO; LECITINA DE GIRASOL FLUIDA; LECITINA DE GIRASOL GRANULADA; LECITINA DE SOJA GRANULADA; LECITINA DE SOJA FLUIDA; LECITINA DE GIRASOL EN POLVO,HS4,2923,,yes,302B,Productos químicos orgánicos,broad-chapter,high,keyword 'LECITINA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5513
5271,WILDTHINGS,DESIGN FROM THE WILD SOCIEDAD POR ACCIONES SIMPLIFICADA,service,Producciones Audiovisuales,"PRODUCCIÓN DE ANIMACIÓN; DIRECCIÓN CREATIVA, ARTE E ILUSTRACIÓN; SERVICIOS DE MOTION GRAPHICS",EBOPS,SK.13,Audiovisual and related,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Audiovisual and related),https://www.exportadoresdecordoba.com/single.php?search=5271
874,WINDY,PGB S.A,goods,Lácteos,DULCE DE LECHE (CLÁSICO Y REPOSTERO),HS4,1901,,no (confidential),29899,Manufacturas de origen agropecuario (confidencial),confidential,high,keyword 'dulce de leche' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=874
4499,WIPPIE,WIPPIE SOCIEDAD POR ACCIONES SIMPLIFICADA,mixed,Biotecnología; Software y Tecnología,SERVICIOS DE BIOTECNOLOGÍA; SERVICIOS DE INGENIERÍA DE SOFTWARE; SERVICIOS DE INGENIERÍA DE DATOS,EBOPS,SI,"Telecommunications, computer, information",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Telecommunications, computer, information)",https://www.exportadoresdecordoba.com/single.php?search=4499
5248,WISECX,WEBCENTRIX S.A.,service,Marketing y Publicidad Digital; Software y Tecnología,WISE CX POWER INBOX; WISE CX ASSISTANTS; WISE CX MARKETING & SALES / SOCIAL LISTENING,EBOPS,SJ.29,Other business services n.i.e.,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Other business services n.i.e.),https://www.exportadoresdecordoba.com/single.php?search=5248
5200,WOOTIC,TOKENIZA2 S.A.S.,service,Software y Tecnología,WOOTIC; TOKENIZE-IT,EBOPS,SI,"Telecommunications, computer, information",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Telecommunications, computer, information)",https://www.exportadoresdecordoba.com/single.php?search=5200
3819,WOPIDOM,CASTILLO NATALIA CAROLINA,service,Video juegos,PRODUCCIÓN DE VIDEOJUEGOS,EBOPS,SI,"Telecommunications, computer, information",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Telecommunications, computer, information)",https://www.exportadoresdecordoba.com/single.php?search=3819
2740,ZANIN HNOS.,ZANIN S.R.L.,goods,Pieles y cueros,CUEROS PARA MARROQUINERÍA; CUEROS PARA TALABARTERÍAS; CUEROS PARA CALZADOS; CUEROS BOVINOS CURTIDOS AL VEGETAL Y TERMINADOS,HS4,6403,,no (confidential),39899,Manufacturas de origen industrial (confidencial),confidential,high,keyword 'calzado' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2740
4072,ZUMORRA,LOPEZ QUERO JUAN MANUEL,service,Video juegos,DESARROLLO Y DISEÑO DE VIDEOJUEGOS; DESARROLLO DE SOFTWARE,EBOPS,SI,"Telecommunications, computer, information",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Telecommunications, computer, information)",https://www.exportadoresdecordoba.com/single.php?search=4072
1378,+LATINA,GRAFICA LATINA SRL,mixed,"I+D, Consultores; Papel / Cartón / Editoriales",CONSULTORÍA; LIBROS DE ACTAS; FORMULARIOS DE SEGURIDAD PÚBLICOS; HOJAS PARA ESCRITURAS NOTARIALES; FOLIOS DE SEGURIDAD; DIPLOMAS UNIVERSITARIOS; TÍTULOS DE PROPIEDAD; ESTAMPILLAS; BONOS; VALORES,EBOPS,SJ.241,R&D services and consulting,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (R&D services and consulting),https://www.exportadoresdecordoba.com/single.php?search=1378
3210,25WATTS,25WATTS S.A.,service,E-Commerce / Hosting / Internet de las cosas; Marketing y Publicidad Digital,ECOMMERCE; DESARROLLO WEB; MARKETING DIGITAL,EBOPS,SI.4,Computer services (e-commerce/hosting/IoT),n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Computer services (e-commerce/hosting/IoT)),https://www.exportadoresdecordoba.com/single.php?search=3210
4330,360 SOLUCIONES,QUERIO CARLOS RODRIGO,service,"I+D, Consultores",CONSULTORÍA EN GESTIÓN ESTRATÉGICA,EBOPS,SJ.241,R&D services and consulting,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (R&D services and consulting),https://www.exportadoresdecordoba.com/single.php?search=4330
2076,4TSE SERVICIOS ELÉCTRICOS,BERTEA ALBERTO DANIEL,service,Diseño Industrial,"SERVICIOS DE DISEÑO, MONTAJE Y PUESTA EN MARCHA DE OBRAS ELÉCTRICAS Y AUTOMATISMOS; MODELADO 3D DE PLANTAS INDUSTRIALES, INSTALACIONES, Y CUALQUIER PROYECTO INMOBILIARIO",EBOPS,SJ.234,"Architectural, engineering, technical (industrial design)",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Architectural, engineering, technical (industrial design))",https://www.exportadoresdecordoba.com/single.php?search=2076
3717,ACONDICIONAMIENTOS DE AGUA S.R.L.,ACONDICIONAMIENTOS DE AGUA SRL,service,Otros Servicios,TRATAMIENTOS DE AGUA,EBOPS,SJ.29,Other business services,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Other business services),https://www.exportadoresdecordoba.com/single.php?search=3717
2387,"ACTION GROUP, EDUCATION & CONSULTING",PEREZ VERZINI RAUL ALFREDO,service,"I+D, Consultores",PROGRAMAS DE MEJORA CONTINUA Y DESARROLLO ORGANIZACIONAL TALES COMO 5 S Y TPM. DESARROLLO DE ÁREAS DE RECURSOS HUMANOS SELECCION DE PERSONAL Y CAPACITACIÓN,EBOPS,SJ.241,R&D services and consulting,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (R&D services and consulting),https://www.exportadoresdecordoba.com/single.php?search=2387
3383,ADAMI,ADAMI ADRIAN ALFREDO,mixed,Diseño Industrial; Equipos de Precisión y Medición; Matricería Industrial; Metales y sus manufacturas,DISEÑOS A MEDIDA; MATRICES; CALIBRES; DISPOSITIVOS ESPECIALES DE METAL,EBOPS,SJ.234,"Architectural, engineering, technical (industrial design)",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Architectural, engineering, technical (industrial design))",https://www.exportadoresdecordoba.com/single.php?search=3383
365,ADAMOBILI,ADAMOBILI SOCIEDAD ANONIMA,goods,Muebles,SILLA Y BANQUETA; MUEBLES EN GENERAL,HS4,9403,,no (confidential),39899,Manufacturas de origen industrial (confidencial),confidential,high,keyword 'muebles' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=365
2490,ADAS SRL,A D A S SOC RESP LTDA,goods,Eléctrico y Electrónico; Máquinas y Aparatos,ELECTROBOMBA CENTRÍFUGAS; VENTILADOR AXIAL; MOTOR ELÉCTRICO,HS4,8501,,yes,312B,Máquinas y aparatos eléctricos y electrónicos,broad-chapter,high,keyword 'MOTOR ELÉCTRICO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2490
711,AERIS INGENIERIA SA,AERIS INGENIERIA S.A.,service,Otros Servicios,"INGENIERIAS MECANICAS, ELECTRICAS, INSTRUMENTACIÓN, CIVIL Y SOFTWARE",EBOPS,SJ.29,Other business services,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Other business services),https://www.exportadoresdecordoba.com/single.php?search=711
3041,AG GROUP,ALBER GUS SA,mixed,Obras Civiles y Desarrollo Inmobiliario; Otras manufacturas Industriales,ANDAMIOS MULTIDIRECCIONALES; MÓDULOS HABITABLES,EBOPS,SE,Construction,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Construction),https://www.exportadoresdecordoba.com/single.php?search=3041
2280,AGRETEQ,AGRETEQ SOCIEDAD ANONIMA,goods,Estructuras metálicas y equipos transportadores de sólidos a granel; Maquinaria agrícola y partes,CINTA TRANSPORTADORA SERIE CTR; PLANTA CLASIFICADORA ECOCLAS; PLANTA CLASIFICADORA ESCORPIÓN 250; ROSCA LAVADORA RL 600 / RL 900; PLANTA TRITURADORA Y CLASIFICADORA PTC 100; PLANTA TRITURADORA Y CLASIFICADORA PTC 60,HS4,4010,,yes,304,Cauchos y sus manufacturas,broad-chapter,high,keyword 'CINTA TRANSPORTADORA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2280
2280,AGRETEQ,AGRETEQ SOCIEDAD ANONIMA,goods,Estructuras metálicas y equipos transportadores de sólidos a granel; Maquinaria agrícola y partes,CINTA TRANSPORTADORA SERIE CTR; PLANTA CLASIFICADORA ECOCLAS; PLANTA CLASIFICADORA ESCORPIÓN 250; ROSCA LAVADORA RL 600 / RL 900; PLANTA TRITURADORA Y CLASIFICADORA PTC 100; PLANTA TRITURADORA Y CLASIFICADORA PTC 60,HS4,8428,,yes,312AF,"Máquinas para elevación, carga y descarga",named-aggregate,high,keyword 'CINTA TRANSPORTADORA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2280
4137,AGRILEA SUR S.A.,AGRILEA SUR SA,goods,Cereales; Hortalizas / Legumbres / Hierbas; Oleaginosas,POROTOS MUNG; MAÍZ PISINGALLO; MANÍ CRUDO; MANÍ BLANCHEADO; MANÍ CONFITERÍA,HS4,1005,,yes,106B,Maíz,clean,high,keyword 'maíz' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4137
4137,AGRILEA SUR S.A.,AGRILEA SUR SA,goods,Cereales; Hortalizas / Legumbres / Hierbas; Oleaginosas,POROTOS MUNG; MAÍZ PISINGALLO; MANÍ CRUDO; MANÍ BLANCHEADO; MANÍ CONFITERÍA,HS4,1202,,yes,107D,Maní,clean,high,keyword 'MANÍ CRUDO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4137
4137,AGRILEA SUR S.A.,AGRILEA SUR SA,goods,Cereales; Hortalizas / Legumbres / Hierbas; Oleaginosas,POROTOS MUNG; MAÍZ PISINGALLO; MANÍ CRUDO; MANÍ BLANCHEADO; MANÍ CONFITERÍA,HS4,0713,,yes,104C,Legumbres,clean,high,keyword 'poroto' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4137
2881,AGRO AHUMADA SA,AGRO AHUMADA S.A.,goods,Hortalizas / Legumbres / Hierbas,PAPAS FRESCAS,HS4,0701,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'papas' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2881
4043,AGROPLANETA,PUSSETTO CARLOS SEBASTIAN,service,Agtech,AGROPLANETA; GESTIÓN PLAY,EBOPS,SI.4,Computer services (agtech),n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Computer services (agtech)),https://www.exportadoresdecordoba.com/single.php?search=4043
